reporting_date,seller_type,source_state,payment_type,total_shipments,total_picked,d0_shipments,d1_shipments,d2_shipments,d2_plus_shipments
20260317,NAH,TAMIL NADU,pp,1,0,0,0,0,0
20260325,NAH,MAHARASHTRA,cod,9,0,0,0,0,0
20260210,NAH,KARNATAKA,cod,2,0,0,0,0,0
20260307,NAH,HARYANA,cod,2,0,0,0,0,0
20260218,NAH,TAMIL NADU,cod,1,0,0,0,0,0
20260325,NAH,DELHI,cod,49,0,0,0,0,0
20260206,NAH,RAJASTHAN,cod,1,0,0,0,0,0
20260318,NAH,TAMIL NADU,cod,6,0,0,0,0,0
20260320,NAH,GUJARAT,cod,10,0,0,0,0,0
20260303,NAH,DELHI,cod,12,0,0,0,0,0
20260616,NAH,PUNJAB,cod,1,0,0,0,0,0
20260315,NAH,DELHI,cod,60,0,0,0,0,0
20260624,NAH,MAHARASHTRA,cod,2,0,0,0,0,0
20260314,NAH,HARYANA,cod,10,0,0,0,0,0
20260118,NAH,KARNATAKA,cod,2,0,0,0,0,0
20260223,NAH,KARNATAKA,cod,1,0,0,0,0,0
20260303,NAH,MAHARASHTRA,cod,2,0,0,0,0,0
20260310,NAH,HARYANA,cod,6,0,0,0,0,0
20260308,NAH,DELHI,cod,12,0,0,0,0,0
20260305,NAH,KARNATAKA,cod,4,0,0,0,0,0
20260301,NAH,MAHARASHTRA,cod,1,0,0,0,0,0
20260227,NAH,KARNATAKA,cod,2,0,0,0,0,0
20260123,NAH,KARNATAKA,cod,1,0,0,0,0,0
20260325,NAH,KARNATAKA,cod,39,0,0,0,0,0
20260214,NAH,DELHI,cod,2,0,0,0,0,0
20260307,NAH,MAHARASHTRA,cod,1,0,0,0,0,0
20260317,NAH,GUJARAT,cod,8,0,0,0,0,0
20260624,NAH,TAMIL NADU,cod,2,0,0,0,0,0
20260121,NAH,KARNATAKA,cod,1,0,0,0,0,0
20260312,NAH,GUJARAT,cod,9,0,0,0,0,0
20260328,NAH,MAHARASHTRA,pp,1,0,0,0,0,0
20260301,NAH,KARNATAKA,cod,4,0,0,0,0,0
20260126,NAH,KARNATAKA,cod,1,0,0,0,0,0
20260422,NAH,GUJARAT,cod,1,0,0,0,0,0
20260316,NAH,MAHARASHTRA,cod,8,0,0,0,0,0
20260325,NAH,HARYANA,pp,1,0,0,0,0,0
20260305,NAH,DELHI,cod,12,0,0,0,0,0
20260321,NAH,TAMIL NADU,cod,14,0,0,0,0,0
20260320,NAH,HARYANA,cod,23,0,0,0,0,0
20260314,NAH,GUJARAT,cod,2,0,0,0,0,0
20260324,NAH,HARYANA,cod,15,0,0,0,0,0
20260312,NAH,KARNATAKA,cod,22,0,0,0,0,0
20260323,NAH,HARYANA,cod,17,0,0,0,0,0
20260310,NAH,KARNATAKA,cod,4,0,0,0,0,0
20260310,NAH,GUJARAT,cod,7,0,0,0,0,0
20260317,NAH,DELHI,cod,52,0,0,0,0,0
20260225,NAH,MAHARASHTRA,cod,1,0,0,0,0,0
20260320,NAH,MAHARASHTRA,cod,6,0,0,0,0,0
20260324,NAH,DELHI,cod,49,0,0,0,0,0
20260320,NAH,DELHI,pp,1,0,0,0,0,0
20260304,NAH,MAHARASHTRA,cod,4,0,0,0,0,0
20260308,NAH,GUJARAT,cod,1,0,0,0,0,0
20260319,NAH,DELHI,cod,38,0,0,0,0,0
20260310,NAH,TAMIL NADU,cod,1,0,0,0,0,0
20260216,NAH,DELHI,cod,1,0,0,0,0,0
20260125,NAH,HARYANA,cod,1,0,0,0,0,0
20260319,NAH,MAHARASHTRA,cod,6,0,0,0,0,0
20260323,NAH,KARNATAKA,cod,35,0,0,0,0,0
20260622,NAH,GUJARAT,cod,2,0,0,0,0,0
20260131,NAH,TAMIL NADU,cod,1,0,0,0,0,0
20260317,NAH,TAMIL NADU,cod,8,0,0,0,0,0
20260202,NAH,DELHI,cod,2,0,0,0,0,0
20260323,NAH,DELHI,pp,3,0,0,0,0,0
20260306,NAH,MAHARASHTRA,cod,2,0,0,0,0,0
20260221,NAH,DELHI,cod,1,0,0,0,0,0
20260428,NAH,KARNATAKA,pp,1,0,0,0,0,0
20260225,NAH,DELHI,cod,2,0,0,0,0,0
20260322,NAH,TAMIL NADU,cod,1,0,0,0,0,0
20260211,NAH,GUJARAT,cod,1,0,0,0,0,0
20260205,NAH,GUJARAT,cod,1,0,0,0,0,0
20260325,NAH,KARNATAKA,pp,1,0,0,0,0,0
20260309,NAH,HARYANA,cod,3,0,0,0,0,0
20260318,NAH,KARNATAKA,cod,28,0,0,0,0,0
20260314,NAH,TAMIL NADU,cod,1,0,0,0,0,0
20260316,NAH,GUJARAT,cod,4,0,0,0,0,0
20260227,NAH,DELHI,cod,1,0,0,0,0,0
20260315,NAH,GUJARAT,cod,7,0,0,0,0,0
20260317,NAH,HARYANA,cod,13,0,0,0,0,0
20260624,NAH,HARYANA,cod,87,0,0,0,0,0
20260519,NAH,GUJARAT,cod,1,0,0,0,0,0
20260311,NAH,TAMIL NADU,cod,1,0,0,0,0,0
20260321,NAH,MAHARASHTRA,cod,5,0,0,0,0,0
20260322,NAH,HARYANA,cod,22,0,0,0,0,0
20260411,NAH,MAHARASHTRA,pp,1,1,0,1,0,0
20260522,NAH,KARNATAKA,pp,1,1,1,0,0,0
20260620,NAH,HARYANA,pp,1,1,0,1,0,0
20260423,NAH,UTTAR PRADESH,cod,1,1,0,0,1,0
20260424,NAH,GUJARAT,cod,1,1,1,0,0,0
20260427,NAH,MAHARASHTRA,pp,1,1,1,0,0,0
20260508,NAH,UTTAR PRADESH,pp,1,1,0,1,0,0
20260505,NAH,HARYANA,pp,1,1,0,1,0,0
20260602,NAH,HARYANA,pp,1,1,0,1,0,0
20260622,NAH,UTTAR PRADESH,cod,1,1,0,1,0,0
20260418,NAH,DELHI,pp,1,1,1,0,0,0
20260408,NAH,MAHARASHTRA,pp,1,1,0,1,0,0
20260504,NAH,GUJARAT,cod,1,1,1,0,0,0
20260418,NAH,TAMIL NADU,pp,1,1,0,0,1,0
20260327,NAH,DELHI,pp,3,1,1,0,0,0
20260502,NAH,UTTAR PRADESH,pp,1,1,0,1,0,0
20260505,NAH,DELHI,pp,1,1,1,0,0,0
20260513,NAH,GUJARAT,cod,1,1,0,0,1,0
20260512,NAH,HARYANA,pp,1,1,1,0,0,0
20260329,NAH,TAMIL NADU,cod,1,1,0,1,0,0
20260526,NAH,DELHI,pp,1,1,1,0,0,0
20260504,NAH,HARYANA,pp,1,1,0,1,0,0
20260623,NAH,TAMIL NADU,cod,1,1,1,0,0,0
20260606,NAH,HARYANA,pp,1,1,1,0,0,0
20260524,NAH,TAMIL NADU,cod,1,1,0,1,0,0
20260517,NAH,TAMIL NADU,pp,1,1,0,1,0,0
20260512,NAH,GUJARAT,cod,1,1,0,1,0,0
20260411,NAH,HARYANA,pp,1,1,1,0,0,0
20260427,NAH,UTTAR PRADESH,cod,1,1,0,1,0,0
20260619,NAH,DELHI,pp,2,1,1,0,0,0
20260531,NAH,GUJARAT,cod,1,1,0,0,1,0
20260611,NAH,TAMIL NADU,cod,1,1,1,0,0,0
20260417,NAH,GUJARAT,pp,1,1,1,0,0,0
20260608,NAH,TAMIL NADU,cod,1,1,1,0,0,0
20260520,NAH,HARYANA,pp,1,1,1,0,0,0
20260608,NAH,KARNATAKA,pp,1,1,1,0,0,0
20260408,NAH,GUJARAT,cod,1,1,0,1,0,0
20260410,NAH,KARNATAKA,pp,1,1,1,0,0,0
20260331,NAH,DELHI,pp,1,1,0,1,0,0
20260605,NAH,UTTAR PRADESH,cod,1,1,1,0,0,0
20260615,NAH,GUJARAT,cod,1,1,1,0,0,0
20260509,NAH,HARYANA,pp,1,1,0,1,0,0
20260331,NAH,UTTAR PRADESH,pp,1,1,0,0,1,0
20260330,NAH,DELHI,pp,1,1,1,0,0,0
20260404,NAH,GUJARAT,pp,1,1,1,0,0,0
20260611,NAH,HARYANA,pp,1,1,1,0,0,0
20260510,NAH,HARYANA,pp,1,1,0,1,0,0
20260606,NAH,UTTAR PRADESH,cod,1,1,0,0,1,0
20260518,NAH,TAMIL NADU,pp,1,1,1,0,0,0
20260524,NAH,KARNATAKA,pp,1,1,1,0,0,0
20260525,NAH,HARYANA,pp,1,1,1,0,0,0
20260502,NAH,TAMIL NADU,pp,1,1,0,0,1,0
20260327,NAH,PUNJAB,pp,1,1,0,0,1,0
20260508,NAH,DELHI,pp,1,1,1,0,0,0
20260402,NAH,MAHARASHTRA,pp,1,1,0,0,1,0
20260621,NAH,UTTAR PRADESH,cod,1,1,0,0,1,0
20260623,NAH,HARYANA,pp,1,1,1,0,0,0
20260523,NAH,MAHARASHTRA,pp,1,1,0,0,1,0
20260604,NAH,MAHARASHTRA,pp,1,1,0,1,0,0
20260411,NAH,GUJARAT,cod,1,1,1,0,0,0
20260619,NAH,KARNATAKA,pp,1,1,1,0,0,0
20260617,NAH,MAHARASHTRA,pp,1,1,0,1,0,0
20260521,NAH,DELHI,pp,1,1,1,0,0,0
20260409,NAH,DELHI,pp,1,1,1,0,0,0
20260522,NAH,DELHI,pp,1,1,1,0,0,0
20260621,NAH,DELHI,pp,2,1,0,1,0,0
20260402,NAH,GUJARAT,pp,1,1,1,0,0,0
20260512,NAH,TAMIL NADU,pp,1,1,0,1,0,0
20260415,NAH,GUJARAT,cod,1,1,0,1,0,0
20260511,NAH,HARYANA,pp,1,1,1,0,0,0
20260620,NAH,GUJARAT,cod,1,1,1,0,0,0
20260407,NAH,UTTAR PRADESH,cod,1,1,0,1,0,0
20260421,NAH,DELHI,pp,2,1,0,1,0,0
20260524,NAH,UTTAR PRADESH,pp,1,1,0,0,1,0
20260604,NAH,UTTAR PRADESH,cod,1,1,1,0,0,0
20260516,NAH,KARNATAKA,pp,1,1,1,0,0,0
20260326,NAH,UTTAR PRADESH,cod,1,1,0,1,0,0
20260510,NAH,DELHI,pp,1,1,0,1,0,0
20260517,NAH,HARYANA,pp,1,1,1,0,0,0
20260327,NAH,PUNJAB,cod,1,1,0,0,1,0
20260518,NAH,GUJARAT,cod,1,1,1,0,0,0
20260528,NAH,RAJASTHAN,cod,1,1,1,0,0,0
20260529,NAH,UTTAR PRADESH,cod,1,1,1,0,0,0
20260401,NAH,DELHI,pp,1,1,1,0,0,0
20260610,NAH,HARYANA,pp,1,1,1,0,0,0
20260617,NAH,DELHI,pp,1,1,0,1,0,0
20260617,NAH,GUJARAT,cod,1,1,0,0,1,0
20260509,NAH,DELHI,pp,1,1,0,1,0,0
20260616,NAH,HARYANA,pp,1,1,1,0,0,0
20260607,NAH,TAMIL NADU,cod,1,1,0,1,0,0
20260506,NAH,DELHI,pp,1,1,0,1,0,0
20260506,NAH,GUJARAT,cod,1,1,0,1,0,0
20260424,NAH,TAMIL NADU,pp,1,1,0,1,0,0
20260609,NAH,GUJARAT,cod,1,1,1,0,0,0
20260602,NAH,UTTAR PRADESH,cod,1,1,1,0,0,0
20260503,NAH,DELHI,pp,1,1,1,0,0,0
20260504,NAH,MAHARASHTRA,pp,1,1,1,0,0,0
20260616,NAH,DELHI,pp,1,1,1,0,0,0
20260602,NAH,DELHI,pp,1,1,1,0,0,0
20260423,NAH,GUJARAT,pp,1,1,1,0,0,0
20260404,NAH,HARYANA,pp,1,1,1,0,0,0
20260424,NAH,UTTAR PRADESH,cod,1,1,1,0,0,0
20260327,NAH,UTTAR PRADESH,cod,1,1,0,1,0,0
20260523,NAH,DELHI,pp,1,1,0,0,1,0
20260423,NAH,MAHARASHTRA,pp,1,1,0,0,1,0
20260610,NAH,UTTAR PRADESH,cod,1,1,1,0,0,0
20260409,NAH,MAHARASHTRA,pp,1,1,0,1,0,0
20260420,NAH,UTTAR PRADESH,pp,1,1,0,1,0,0
20260417,NAH,MAHARASHTRA,cod,1,1,1,0,0,0
20260615,NAH,HARYANA,pp,1,1,1,0,0,0
20260528,NAH,HARYANA,pp,1,1,1,0,0,0
20260606,NAH,GUJARAT,cod,1,1,1,0,0,0
20260430,NAH,DELHI,pp,2,1,1,0,0,0
20260525,NAH,DELHI,pp,1,1,0,1,0,0
20260417,NAH,TAMIL NADU,pp,1,1,1,0,0,0
20260522,NAH,GUJARAT,cod,1,1,1,0,0,0
20260422,NAH,GUJARAT,pp,1,1,0,1,0,0
20260429,NAH,HARYANA,pp,1,1,1,0,0,0
20260327,NAH,GUJARAT,pp,1,1,1,0,0,0
20260521,NAH,MAHARASHTRA,pp,1,1,0,1,0,0
20260414,NAH,DELHI,pp,3,1,0,1,0,0
20260511,NAH,UTTAR PRADESH,cod,1,1,1,0,0,0
20260420,NAH,DELHI,pp,1,1,0,1,0,0
20260514,NAH,TAMIL NADU,pp,1,1,0,1,0,0
20260430,NAH,GUJARAT,cod,1,1,1,0,0,0
20260529,NAH,HARYANA,pp,1,1,1,0,0,0
20260601,NAH,DELHI,pp,1,1,1,0,0,0
20260413,NAH,DELHI,pp,2,2,1,1,0,0
20260331,NAH,MAHARASHTRA,cod,3,2,2,0,0,0
20260522,NAH,TAMIL NADU,cod,2,2,2,0,0,0
20260527,NAH,HARYANA,pp,2,2,1,1,0,0
20260508,NAH,TAMIL NADU,cod,2,2,1,1,0,0
20260421,NAH,MAHARASHTRA,cod,3,2,2,0,0,0
20260610,NAH,TAMIL NADU,cod,2,2,2,0,0,0
20260507,NAH,TAMIL NADU,cod,2,2,2,0,0,0
20260603,NAH,GUJARAT,cod,2,2,0,2,0,0
20260510,NAH,TAMIL NADU,cod,2,2,0,2,0,0
20260604,NAH,DELHI,pp,2,2,2,0,0,0
20260501,NAH,DELHI,pp,2,2,0,2,0,0
20260426,NAH,HARYANA,pp,2,2,0,2,0,0
20260430,NAH,HARYANA,pp,2,2,2,0,0,0
20260508,NAH,MAHARASHTRA,pp,2,2,0,2,0,0
20260423,NAH,DELHI,pp,2,2,1,1,0,0
20260621,NAH,TAMIL NADU,cod,2,2,0,2,0,0
20260326,NAH,DELHI,pp,2,2,2,0,0,0
20260429,NAH,DELHI,pp,3,2,0,2,0,0
20260411,NAH,DELHI,pp,2,2,0,0,2,0
20260502,NAH,HARYANA,pp,2,2,0,2,0,0
20260419,NAH,TAMIL NADU,cod,2,2,0,2,0,0
20260403,NAH,DELHI,pp,2,2,2,0,0,0
20260516,NAH,TAMIL NADU,cod,2,2,2,0,0,0
20260422,NAH,DELHI,pp,2,2,1,1,0,0
20260531,NAH,TAMIL NADU,cod,2,2,0,1,1,0
20260405,NAH,DELHI,pp,2,2,1,1,0,0
20260412,NAH,GUJARAT,cod,2,2,2,0,0,0
20260526,NAH,HARYANA,pp,3,3,1,2,0,0
20260402,NAH,DELHI,pp,3,3,1,2,0,0
20260523,NAH,TAMIL NADU,cod,3,3,3,0,0,0
20260426,NAH,GUJARAT,cod,3,3,3,0,0,0
20260515,NAH,TAMIL NADU,cod,3,3,0,3,0,0
20260530,NAH,TAMIL NADU,cod,3,3,3,0,0,0
20260412,NAH,MAHARASHTRA,cod,3,3,3,0,0,0
20260614,NAH,TAMIL NADU,cod,3,3,0,3,0,0
20260505,NAH,GUJARAT,cod,3,3,2,1,0,0
20260409,NAH,GUJARAT,cod,3,3,3,0,0,0
20260428,NAH,DELHI,pp,3,3,0,0,3,0
20260415,NAH,DELHI,pp,3,3,2,0,1,0
20260502,NAH,GUJARAT,cod,3,3,1,2,0,0
20260502,NAH,MAHARASHTRA,cod,3,3,2,1,0,0
20260410,NAH,GUJARAT,cod,3,3,3,0,0,0
20260513,NAH,TAMIL NADU,cod,3,3,3,0,0,0
20260605,NAH,TAMIL NADU,cod,4,4,4,0,0,0
20260404,NAH,MAHARASHTRA,cod,4,4,4,0,0,0
20260512,NAH,TAMIL NADU,cod,4,4,4,0,0,0
20260606,NAH,MAHARASHTRA,cod,4,4,4,0,0,0
20260602,NAH,GUJARAT,cod,4,4,0,4,0,0
20260428,NAH,MAHARASHTRA,cod,4,4,4,0,0,0
20260406,NAH,GUJARAT,cod,4,4,3,1,0,0
20260529,NAH,TAMIL NADU,cod,4,4,4,0,0,0
20260528,NAH,TAMIL NADU,cod,4,4,3,1,0,0
20260503,NAH,MAHARASHTRA,cod,4,4,4,0,0,0
20260426,NAH,MAHARASHTRA,cod,4,4,0,0,4,0
20260405,NAH,MAHARASHTRA,cod,4,4,4,0,0,0
20260328,NAH,GUJARAT,cod,4,4,4,0,0,0
20260602,NAH,TAMIL NADU,cod,4,4,4,0,0,0
20260408,NAH,DELHI,pp,5,4,0,4,0,0
20260423,NAH,MAHARASHTRA,cod,4,4,4,0,0,0
20260412,NAH,DELHI,pp,4,4,1,3,0,0
20260328,NAH,DELHI,pp,4,4,1,3,0,0
20260422,NAH,MAHARASHTRA,cod,5,4,4,0,0,0
20260521,NAH,TAMIL NADU,cod,5,5,5,0,0,0
20260501,NAH,TAMIL NADU,cod,5,5,4,1,0,0
20260423,NAH,GUJARAT,cod,5,5,5,0,0,0
20260416,NAH,GUJARAT,cod,5,5,5,0,0,0
20260424,NAH,MAHARASHTRA,cod,5,5,0,0,5,0
20260415,NAH,MAHARASHTRA,cod,5,5,5,0,0,0
20260327,NAH,GUJARAT,cod,5,5,5,0,0,0
20260402,NAH,GUJARAT,cod,5,5,5,0,0,0
20260326,NAH,GUJARAT,cod,5,5,5,0,0,0
20260523,NAH,MAHARASHTRA,cod,5,5,5,0,0,0
20260615,NAH,TAMIL NADU,cod,5,5,5,0,0,0
20260526,NAH,TAMIL NADU,cod,5,5,5,0,0,0
20260326,NAH,TAMIL NADU,cod,5,5,4,1,0,0
20260524,NAH,MAHARASHTRA,cod,5,5,0,4,1,0
20260521,NAH,MAHARASHTRA,cod,5,5,4,1,0,0
20260425,NAH,GUJARAT,cod,5,5,5,0,0,0
20260507,NAH,MAHARASHTRA,cod,6,5,3,1,1,0
20260616,NAH,DELHI,cod,5,5,5,0,0,0
20260425,NAH,MAHARASHTRA,cod,5,5,0,0,5,0
20260506,NAH,TAMIL NADU,cod,6,6,6,0,0,0
20260327,NAH,MAHARASHTRA,cod,7,6,4,2,0,0
20260405,NAH,GUJARAT,cod,6,6,0,6,0,0
20260618,NAH,TAMIL NADU,cod,6,6,4,0,2,0
20260617,NAH,TAMIL NADU,cod,6,6,6,0,0,0
20260618,NAH,MAHARASHTRA,cod,6,6,6,0,0,0
20260504,NAH,TAMIL NADU,cod,6,6,0,6,0,0
20260525,NAH,TAMIL NADU,cod,6,6,6,0,0,0
20260420,NAH,GUJARAT,cod,6,6,6,0,0,0
20260514,NAH,MAHARASHTRA,cod,7,6,3,2,1,0
20260601,NAH,TAMIL NADU,cod,6,6,6,0,0,0
20260329,NAH,GUJARAT,cod,6,6,6,0,0,0
20260623,NAH,MAHARASHTRA,cod,7,6,6,0,0,0
20260427,NAH,GUJARAT,cod,6,6,5,1,0,0
20260604,NAH,MAHARASHTRA,cod,8,7,6,1,0,0
20260327,NAH,TAMIL NADU,cod,7,7,7,0,0,0
20260404,NAH,GUJARAT,cod,7,7,7,0,0,0
20260527,NAH,MAHARASHTRA,cod,8,7,7,0,0,0
20260530,NAH,MAHARASHTRA,cod,8,7,7,0,0,0
20260409,NAH,MAHARASHTRA,cod,7,7,7,0,0,0
20260622,NAH,TAMIL NADU,cod,7,7,7,0,0,0
20260406,NAH,MAHARASHTRA,cod,7,7,7,0,0,0
20260413,NAH,GUJARAT,cod,7,7,5,2,0,0
20260620,NAH,TAMIL NADU,cod,7,7,7,0,0,0
20260619,NAH,MAHARASHTRA,cod,7,7,7,0,0,0
20260602,NAH,MAHARASHTRA,cod,7,7,7,0,0,0
20260419,NAH,GUJARAT,cod,7,7,7,0,0,0
20260411,NAH,MAHARASHTRA,cod,7,7,7,0,0,0
20260422,NAH,TAMIL NADU,cod,7,7,7,0,0,0
20260515,NAH,MAHARASHTRA,cod,7,7,6,0,1,0
20260611,NAH,MAHARASHTRA,cod,7,7,7,0,0,0
20260518,NAH,MAHARASHTRA,cod,8,7,6,0,1,0
20260616,NAH,MAHARASHTRA,cod,7,7,7,0,0,0
20260512,NAH,MAHARASHTRA,cod,8,7,5,2,0,0
20260621,NAH,DELHI,cod,7,7,6,1,0,0
20260402,NAH,TAMIL NADU,cod,7,7,7,0,0,0
20260410,NAH,MAHARASHTRA,cod,8,8,8,0,0,0
20260615,NAH,MAHARASHTRA,cod,8,8,8,0,0,0
20260429,NAH,MAHARASHTRA,cod,9,8,8,0,0,0
20260423,NAH,TAMIL NADU,cod,8,8,0,8,0,0
20260418,NAH,MAHARASHTRA,cod,8,8,8,0,0,0
20260403,NAH,GUJARAT,cod,8,8,8,0,0,0
20260506,NAH,MAHARASHTRA,cod,9,8,6,2,0,0
20260426,NAH,TAMIL NADU,cod,8,8,0,8,0,0
20260508,NAH,MAHARASHTRA,cod,9,8,7,0,1,0
20260619,NAH,TAMIL NADU,cod,8,8,3,5,0,0
20260330,NAH,GUJARAT,cod,8,8,8,0,0,0
20260618,NAH,DELHI,cod,8,8,7,1,0,0
20260504,NAH,MAHARASHTRA,cod,8,8,6,0,2,0
20260419,NAH,MAHARASHTRA,cod,8,8,0,8,0,0
20260429,NAH,TAMIL NADU,cod,10,9,9,0,0,0
20260616,NAH,TAMIL NADU,cod,9,9,9,0,0,0
20260612,NAH,MAHARASHTRA,cod,9,9,9,0,0,0
20260520,NAH,TAMIL NADU,cod,9,9,9,0,0,0
20260401,NAH,MAHARASHTRA,cod,10,9,8,1,0,0
20260330,NAH,TAMIL NADU,cod,9,9,9,0,0,0
20260510,NAH,MAHARASHTRA,cod,9,9,0,9,0,0
20260414,NAH,GUJARAT,cod,9,9,7,2,0,0
20260620,NAH,MAHARASHTRA,cod,9,9,2,7,0,0
20260328,NAH,MAHARASHTRA,cod,9,9,9,0,0,0
20260407,NAH,TAMIL NADU,cod,9,9,9,0,0,0
20260520,NAH,MAHARASHTRA,cod,10,9,8,1,0,0
20260516,NAH,MAHARASHTRA,cod,10,9,0,0,9,0
20260601,NAH,MAHARASHTRA,cod,9,9,8,1,0,0
20260607,NAH,MAHARASHTRA,cod,10,10,0,10,0,0
20260522,NAH,MAHARASHTRA,cod,10,10,10,0,0,0
20260622,NAH,DELHI,cod,10,10,10,0,0,0
20260615,NAH,DELHI,cod,10,10,9,1,0,0
20260503,NAH,DELHI,cod,10,10,10,0,0,0
20260617,NAH,DELHI,cod,11,10,10,0,0,0
20260513,NAH,MAHARASHTRA,cod,11,10,5,5,0,0
20260407,NAH,GUJARAT,cod,10,10,5,5,0,0
20260603,NAH,MAHARASHTRA,cod,10,10,10,0,0,0
20260430,NAH,MAHARASHTRA,cod,10,10,10,0,0,0
20260621,NAH,MAHARASHTRA,cod,10,10,10,0,0,0
20260528,NAH,MAHARASHTRA,cod,11,11,10,1,0,0
20260517,NAH,MAHARASHTRA,cod,12,11,0,11,0,0
20260609,NAH,MAHARASHTRA,cod,11,11,10,1,0,0
20260619,NAH,DELHI,cod,11,11,11,0,0,0
20260329,NAH,MAHARASHTRA,cod,11,11,11,0,0,0
20260505,NAH,MAHARASHTRA,cod,12,11,0,7,4,0
20260605,NAH,MAHARASHTRA,cod,11,11,11,0,0,0
20260526,NAH,MAHARASHTRA,cod,11,11,11,0,0,0
20260402,NAH,MAHARASHTRA,cod,11,11,11,0,0,0
20260503,NAH,HARYANA,cod,11,11,10,1,0,0
20260609,NAH,TAMIL NADU,cod,11,11,11,0,0,0
20260425,NAH,TAMIL NADU,cod,11,11,11,0,0,0
20260525,NAH,MAHARASHTRA,cod,11,11,10,1,0,0
20260609,NAH,DELHI,cod,12,12,12,0,0,0
20260408,NAH,MAHARASHTRA,cod,12,12,12,0,0,0
20260407,NAH,MAHARASHTRA,cod,12,12,10,2,0,0
20260617,NAH,MAHARASHTRA,cod,12,12,12,0,0,0
20260415,NAH,KARNATAKA,cod,12,12,12,0,0,0
20260610,NAH,MAHARASHTRA,cod,13,12,12,0,0,0
20260416,NAH,MAHARASHTRA,cod,13,12,9,3,0,0
20260422,NAH,HARYANA,cod,12,12,12,0,0,0
20260403,NAH,MAHARASHTRA,cod,12,12,12,0,0,0
20260504,NAH,DELHI,cod,12,12,9,3,0,0
20260420,NAH,MAHARASHTRA,cod,12,12,10,2,0,0
20260405,NAH,KARNATAKA,cod,12,12,11,1,0,0
20260427,NAH,MAHARASHTRA,cod,13,13,10,3,0,0
20260511,NAH,TAMIL NADU,cod,13,13,13,0,0,0
20260613,NAH,MAHARASHTRA,cod,13,13,10,3,0,0
20260622,NAH,MAHARASHTRA,cod,13,13,13,0,0,0
20260608,NAH,MAHARASHTRA,cod,13,13,13,0,0,0
20260405,NAH,HARYANA,cod,14,14,14,0,0,0
20260604,NAH,TAMIL NADU,cod,14,14,14,0,0,0
20260614,NAH,MAHARASHTRA,cod,14,14,14,0,0,0
20260531,NAH,MAHARASHTRA,cod,14,14,0,14,0,0
20260519,NAH,MAHARASHTRA,cod,15,14,0,14,0,0
20260413,NAH,MAHARASHTRA,cod,14,14,14,0,0,0
20260326,NAH,MAHARASHTRA,cod,14,14,14,0,0,0
20260330,NAH,MAHARASHTRA,cod,14,14,13,0,1,0
20260519,NAH,TAMIL NADU,cod,15,15,15,0,0,0
20260501,NAH,MAHARASHTRA,cod,15,15,15,0,0,0
20260421,NAH,TAMIL NADU,cod,15,15,15,0,0,0
20260331,NAH,GUJARAT,cod,15,15,9,6,0,0
20260406,NAH,HARYANA,cod,15,15,15,0,0,0
20260509,NAH,MAHARASHTRA,cod,16,15,15,0,0,0
20260418,NAH,GUJARAT,cod,16,16,16,0,0,0
20260603,NAH,KARNATAKA,cod,16,16,16,0,0,0
20260529,NAH,KARNATAKA,cod,16,16,15,1,0,0
20260527,NAH,TAMIL NADU,cod,16,16,16,0,0,0
20260502,NAH,HARYANA,cod,17,17,16,1,0,0
20260615,NAH,KARNATAKA,cod,17,17,15,2,0,0
20260407,NAH,HARYANA,cod,17,17,17,0,0,0
20260408,NAH,TAMIL NADU,cod,17,17,17,0,0,0
20260611,NAH,DELHI,cod,18,18,18,0,0,0
20260511,NAH,MAHARASHTRA,cod,19,18,18,0,0,0
20260620,NAH,DELHI,cod,18,18,17,1,0,0
20260611,NAH,KARNATAKA,cod,18,18,16,2,0,0
20260414,NAH,MAHARASHTRA,cod,18,18,18,0,0,0
20260409,NAH,TAMIL NADU,cod,19,19,19,0,0,0
20260514,NAH,TAMIL NADU,cod,19,19,19,0,0,0
20260529,NAH,MAHARASHTRA,cod,20,19,19,0,0,0
20260403,NAH,TAMIL NADU,cod,19,19,19,0,0,0
20260326,NAH,HARYANA,cod,19,19,19,0,0,0
20260424,NAH,TAMIL NADU,cod,19,19,19,0,0,0
20260616,NAH,KARNATAKA,cod,19,19,17,1,1,0
20260606,NAH,DELHI,cod,20,20,20,0,0,0
20260512,NAH,DELHI,cod,20,20,19,1,0,0
20260527,NAH,DELHI,cod,20,20,20,0,0,0
20260501,NAH,DELHI,cod,20,20,20,0,0,0
20260505,NAH,DELHI,cod,20,20,18,2,0,0
20260608,NAH,DELHI,cod,20,20,20,0,0,0
20260417,NAH,TAMIL NADU,cod,20,20,20,0,0,0
20260610,NAH,DELHI,cod,21,21,21,0,0,0
20260501,NAH,HARYANA,cod,21,21,21,0,0,0
20260623,NAH,DELHI,cod,21,21,21,0,0,0
20260504,NAH,HARYANA,cod,21,21,21,0,0,0
20260402,NAH,HARYANA,cod,21,21,21,0,0,0
20260518,NAH,DELHI,cod,22,21,21,0,0,0
20260417,NAH,GUJARAT,cod,21,21,21,0,0,0
20260613,NAH,TAMIL NADU,cod,21,21,21,0,0,0
20260404,NAH,HARYANA,cod,22,22,22,0,0,0
20260514,NAH,GUJARAT,cod,22,22,0,21,1,0
20260410,NAH,TAMIL NADU,cod,22,22,22,0,0,0
20260418,NAH,TAMIL NADU,cod,22,22,22,0,0,0
