reporting_date,destination_state,seller_type,payment_type,PHin,conv_num,fm_created,fm_picked,fm_d0_picked,zero_attempt_num,zero_attempt_denom,DHin,D0_OFD,First_attempt_delivered,fac_deno,total_delivered_attempts,total_attempts,rfr_num,rfr_deno,Breach_Num,Breach_Den,breach_plus1_num
20260625,MADHYA PRADESH,ESC,cod,2,2,2,2,2,0,1,2,2,2,2,2,3,0,3,0,5,0
20260425,HARYANA,MOH,pp,5,5,2,2,2,,,1,1,2,3,2,3,0,3,0,1,0
20260608,RAJASTHAN,KPI,pp,6,6,2,2,2,,,3,1,3,3,3,3,0,3,0,1,0
20260616,KARNATAKA,SDD,cod,2,2,2,2,2,1,1,1,0,0,1,2,3,0,3,0,6,0
20260509,KERALA,REH,pp,2,2,2,2,2,,,2,1,2,2,3,3,0,3,0,1,0
20260701,DELHI,ESC,cod,2,2,2,2,2,,,2,2,2,2,2,3,0,3,0,2,0
20260707,CHHATTISGARH,DBL,pp,5,4,2,2,0,1,1,1,0,1,1,3,3,0,3,0,3,0
20260531,ANDHRA PRADESH,ESC,cod,2,2,2,2,2,,,1,1,1,3,1,3,0,3,0,3,0
20260623,RAJASTHAN,LOI,pp,2,2,2,2,0,,,2,2,2,3,2,3,1,3,0,7,0
20260701,MAHARASHTRA,SWT,cod,2,1,2,2,2,,,1,0,0,0,0,3,3,3,0,2,0
20260528,MAHARASHTRA,LSR,pp,1,1,3,2,1,,,3,2,2,2,2,3,0,3,0,4,0
20260710,ARUNACHAL PRADESH,LOI,pp,2,0,3,2,2,,,3,3,3,3,3,3,0,3,,,
20260512,UTTAR PRADESH,SOL,cod,1,1,2,2,1,,,,,1,3,1,3,1,3,0,3,0
20260505,UTTARAKHAND,LOI,cod,1,1,2,2,1,,,5,3,3,3,3,3,0,3,,,
20260429,KARNATAKA,LSR,pp,3,3,2,2,1,,,2,2,2,3,2,3,1,3,0,1,0
20260515,GUJARAT,SDD,pp,1,1,2,2,1,,,3,2,3,3,3,3,0,3,0,2,0
20260502,UTTAR PRADESH,PRH,cod,2,2,2,2,2,0,1,1,0,0,1,0,3,0,3,,,
20260602,UTTAR PRADESH,LOS,pp,2,2,2,2,1,,,2,2,3,3,3,3,0,3,0,1,0
20260423,MAHARASHTRA,LUA,cod,5,5,3,2,2,,,2,2,1,3,1,3,1,3,0,5,0
20260613,UTTAR PRADESH,TEL,pp,4,4,4,2,1,,,2,2,2,3,2,3,0,3,,,
20260606,KARNATAKA,WZI,cod,3,3,2,2,2,,,2,2,3,3,3,3,0,3,0,1,0
20260414,BIHAR,LOS,pp,1,1,2,2,1,,,2,2,3,3,3,3,0,3,,,
20260421,ODISHA,FLO,cod,2,2,2,2,2,,,4,3,3,3,3,3,0,3,0,6,0
20260702,ODISHA,INW,cod,2,2,2,2,2,0,1,1,1,2,3,2,3,0,3,0,4,0
20260528,CHHATTISGARH,INW,cod,2,2,2,2,0,,,3,3,2,3,2,3,0,3,0,4,0
20260622,ODISHA,EML,cod,2,2,2,2,0,,,,,0,2,0,3,0,3,0,3,0
20260421,BIHAR,FLO,cod,2,2,2,2,2,2,3,4,1,2,2,3,3,0,3,0,3,0
20260625,GUJARAT,RSL,pp,1,1,2,2,1,1,1,1,1,2,2,2,3,0,3,0,2,0
20260522,GUJARAT,MSR,pp,1,0,2,2,0,1,1,2,1,2,2,2,3,1,3,0,3,0
20260424,MAHARASHTRA,BGH,pp,2,2,2,2,0,,,1,1,2,2,3,3,0,3,0,2,0
20260526,WEST BENGAL,PRH,pp,5,5,2,2,2,,,6,3,3,3,3,3,0,3,,,
20260602,GOA,KPI,cod,5,4,2,2,2,,,3,3,2,3,2,3,0,3,0,1,0
20260626,RAJASTHAN,FLO,cod,1,0,2,2,1,,,5,3,3,3,3,3,0,3,0,2,0
20260527,UTTAR PRADESH,NKD,cod,3,0,2,2,0,1,2,,,0,1,0,3,0,3,0,1,0
20260704,ANDHRA PRADESH,BSS,pp,8,6,3,2,1,,,5,3,3,3,3,3,0,3,0,2,0
20260612,HARYANA,FLO,cod,4,4,2,2,1,,,2,2,1,2,2,3,0,3,0,1,0
20260603,HARYANA,FLO,cod,3,2,2,2,2,,,4,1,1,1,2,3,1,3,2,5,0
20260520,KERALA,AWP,cod,2,2,2,2,1,,,,,3,3,3,3,0,3,0,1,0
20260514,DELHI,PRE,pp,2,2,2,2,0,4,4,2,2,2,2,2,3,0,3,0,8,0
20260501,HIMACHAL PRADESH,KIC,cod,1,1,2,2,1,0,2,1,0,1,3,1,3,0,3,0,1,0
20260625,TAMIL NADU,MOH,pp,6,6,2,2,2,,,12,1,3,3,3,3,0,3,0,5,0
20260706,JHARKHAND,NKD,cod,4,3,2,2,0,,,10,0,1,1,1,3,2,3,0,1,0
20260701,MAHARASHTRA,RLL,pp,3,3,2,2,0,,,3,2,3,3,3,3,0,3,0,2,0
20260624,TAMIL NADU,BBO,pp,2,2,2,2,2,,,2,2,3,3,3,3,0,3,0,1,0
20260610,ODISHA,SDD,pp,2,2,2,2,1,,,3,3,3,3,3,3,0,3,0,3,0
20260609,ANDHRA PRADESH,EMB,pp,2,2,2,2,2,,,2,2,3,3,3,3,0,3,0,2,0
20260602,KERALA,SOL,cod,2,2,2,2,1,1,1,6,1,3,3,3,3,0,3,0,3,0
20260514,UTTAR PRADESH,SWT,pp,3,3,2,2,2,,,3,2,2,2,3,3,0,3,0,3,0
20260710,TAMIL NADU,XIH,pp,3,2,2,2,2,,,2,2,3,3,3,3,0,3,,,
20260612,MAHARASHTRA,RLL,pp,2,2,2,2,0,1,1,4,3,3,3,3,3,0,3,,,
20260620,UTTAR PRADESH,TEL,pp,2,2,3,2,0,2,2,1,1,1,2,2,3,1,3,0,1,0
20260707,ANDHRA PRADESH,SDD,pp,1,0,2,2,1,,,2,1,1,2,1,3,1,3,0,3,0
20260612,WEST BENGAL,RSL,pp,5,5,2,2,2,,,1,0,3,3,3,3,0,3,0,4,0
20260415,HIMACHAL PRADESH,FCL,pp,1,1,2,2,1,,,2,2,2,3,2,3,0,3,0,6,0
20260514,TAMIL NADU,TEL,pp,3,3,2,2,2,,,2,2,2,2,3,3,0,3,0,3,0
20260504,DELHI,EML,pp,5,5,2,2,0,,,3,3,3,3,3,3,0,3,0,3,0
20260424,TELANGANA,ESL,pp,1,1,2,2,1,,,4,2,3,3,3,3,0,3,,,
20260529,KARNATAKA,BBO,pp,2,2,2,2,2,,,1,1,1,1,1,3,0,3,0,2,0
20260528,MAHARASHTRA,AWP,cod,4,4,2,2,2,,,6,1,2,3,2,3,1,3,0,4,0
20260624,KARNATAKA,EMB,pp,1,1,2,2,1,,,3,2,3,3,3,3,0,3,0,3,0
20260415,MAHARASHTRA,GUD,pp,2,2,2,2,2,,,,,0,0,0,3,2,3,,,
20260612,WEST BENGAL,EMB,cod,1,0,2,2,1,,,3,3,1,3,1,3,0,3,0,2,0
20260523,ARUNACHAL PRADESH,FCL,pp,2,2,2,2,2,,,3,3,3,3,3,3,0,3,0,5,0
20260509,GOA,EML,pp,1,1,2,2,0,,,3,3,3,3,3,3,0,3,0,1,0
20260709,DELHI,INW,pp,2,1,2,2,2,,,4,1,3,3,3,3,0,3,0,8,0
20260626,ANDHRA PRADESH,BSS,pp,3,3,2,2,1,,,2,2,3,3,3,3,0,3,0,6,0
20260421,RAJASTHAN,FLO,cod,2,2,2,2,1,0,2,1,1,1,2,2,3,0,3,0,3,0
20260506,KARNATAKA,PRH,pp,6,6,2,2,2,3,3,4,3,3,3,3,3,0,3,0,5,0
20260522,KARNATAKA,ESA,cod,2,2,2,2,2,0,1,5,2,2,3,2,3,1,3,0,2,0
20260520,RAJASTHAN,ESA,pp,3,3,4,2,2,1,1,3,3,2,3,2,3,1,3,0,2,0
20260426,MAHARASHTRA,LUA,pp,1,1,2,2,1,,,7,2,3,3,3,3,0,3,0,5,0
20260620,MADHYA PRADESH,BSS,cod,3,3,2,2,1,,,2,1,2,3,2,3,1,3,,,
20260704,TELANGANA,PRH,pp,4,2,2,2,2,,,3,2,3,3,3,3,0,3,0,2,0
20260530,ASSAM,LOI,cod,1,1,2,2,0,0,1,2,2,3,3,3,3,0,3,,,
20260521,TRIPURA,KIC,cod,2,1,2,2,2,,,2,2,3,3,3,3,0,3,,,
20260617,UTTAR PRADESH,MOH,pp,4,4,2,2,2,1,1,4,2,3,3,3,3,0,3,1,2,1
20260613,ANDHRA PRADESH,EMB,pp,2,2,2,2,2,,,2,2,3,3,3,3,0,3,0,1,0
20260422,BIHAR,DFX,pp,2,2,2,2,2,,,2,2,1,2,2,3,0,3,,,
20260508,TAMIL NADU,BHH,pp,3,3,2,2,2,,,2,1,1,2,2,3,0,3,0,3,0
20260506,TAMIL NADU,TIH,pp,4,3,2,2,2,,,2,1,2,2,2,3,0,3,0,2,0
20260511,BIHAR,TEL,pp,3,3,2,2,2,,,3,3,2,3,2,3,1,3,,,
20260417,ARUNACHAL PRADESH,FCL,cod,1,1,2,2,1,,,2,2,2,2,3,3,0,3,,,
20260510,TAMIL NADU,EMB,cod,2,2,2,2,2,0,1,5,2,0,3,0,3,1,3,0,3,0
20260601,UTTAR PRADESH,ESA,cod,4,4,2,2,2,0,1,2,2,2,3,2,3,0,3,0,3,0
20260505,JHARKHAND,LUA,pp,2,2,2,2,1,,,3,2,2,3,2,3,0,3,,,
20260709,WEST BENGAL,KIC,cod,2,0,2,2,1,,,2,2,3,3,3,3,0,3,0,5,0
20260508,KERALA,NAH,pp,1,1,2,2,1,0,1,1,0,1,2,2,3,0,3,,,
20260425,UTTAR PRADESH,EML,pp,5,5,2,2,1,,,2,2,3,3,3,3,0,3,0,2,0
20260615,JAMMU AND KASHMIR,INW,pp,2,2,2,2,0,,,3,3,3,3,3,3,0,3,0,6,0
20260612,KARNATAKA,ESA,cod,1,1,2,2,0,0,1,1,1,1,2,2,3,0,3,0,2,0
20260618,NAGALAND,FCL,cod,2,2,2,2,1,,,3,2,3,3,3,3,0,3,0,4,0
20260517,GOA,LOI,cod,2,2,2,2,1,,,2,1,3,3,3,3,0,3,0,2,0
20260416,KARNATAKA,MRR,pp,2,1,2,2,2,,,3,3,3,3,3,3,0,3,0,2,0
20260516,GUJARAT,EMB,cod,2,2,2,2,2,,,,,1,2,2,3,0,3,0,1,0
20260704,DELHI,MOH,pp,2,2,2,2,2,,,2,2,3,3,3,3,0,3,0,3,0
20260520,KERALA,WZI,pp,2,2,2,2,2,,,,,3,3,3,3,0,3,,,
20260507,GUJARAT,EMB,cod,1,1,2,2,1,0,1,2,2,1,2,2,3,0,3,0,3,0
20260701,HIMACHAL PRADESH,DBL,pp,4,4,2,2,0,,,1,0,1,1,2,3,0,3,0,3,0
20260708,PUNJAB,NAH,cod,2,1,2,2,2,0,1,1,1,0,1,0,3,1,3,0,1,0
20260530,KARNATAKA,LUA,cod,3,3,2,2,2,,,3,3,2,3,2,3,0,3,0,1,0
20260420,GOA,FLO,pp,3,3,2,2,2,,,1,1,3,3,3,3,0,3,0,2,0
20260708,MEGHALAYA,FCL,cod,1,0,2,2,1,,,,,3,3,3,3,0,3,0,5,0
20260509,BIHAR,TEL,pp,1,1,2,2,1,,,2,2,2,2,2,3,1,3,0,6,0
20260523,UTTAR PRADESH,LUA,cod,6,1,2,2,0,0,1,5,3,2,3,2,3,0,3,,,
20260506,KARNATAKA,NKD,pp,3,3,2,2,2,,,2,2,3,3,3,3,0,3,0,1,0
20260530,GUJARAT,AWP,cod,1,1,2,2,0,,,2,0,0,3,0,3,0,3,0,5,0
20260425,PUDUCHERRY,EMH,cod,2,2,2,2,2,,,,,3,3,3,3,0,3,0,3,0
20260621,GOA,FCL,cod,1,1,2,2,1,0,1,,,2,2,2,3,0,3,0,1,0
20260616,ASSAM,BHH,cod,3,2,2,2,1,0,3,1,1,1,2,1,3,1,3,0,2,0
20260513,JAMMU AND KASHMIR,AWP,pp,3,3,2,2,2,,,3,2,2,2,3,3,0,3,,,
20260516,HARYANA,AWP,cod,4,4,2,2,2,,,1,1,1,1,1,3,2,3,0,1,0
20260502,TAMIL NADU,IOH,pp,2,2,2,2,2,,,2,1,3,3,3,3,0,3,0,1,0
20260606,TELANGANA,ESC,pp,1,1,2,2,1,,,1,1,2,2,2,3,0,3,0,2,0
20260514,JHARKHAND,KPI,cod,2,2,2,2,2,,,5,1,3,3,3,3,0,3,0,3,0
20260414,CHHATTISGARH,LOI,cod,3,3,2,2,0,,,2,1,3,3,3,3,0,3,0,1,0
20260604,TAMIL NADU,AWP,pp,2,2,2,2,2,,,1,0,3,3,3,3,0,3,0,7,0
20260531,GUJARAT,EMB,pp,2,2,2,2,2,,,2,1,3,3,3,3,0,3,1,3,0
20260420,UTTAR PRADESH,KIC,pp,3,3,2,2,2,,,1,1,3,3,3,3,0,3,,,
20260617,SIKKIM,FCL,pp,2,2,2,2,2,,,3,1,1,1,3,3,0,3,0,7,0
20260619,HIMACHAL PRADESH,KIC,cod,1,1,2,2,1,,,1,0,3,3,3,3,0,3,2,5,0
20260704,ANDHRA PRADESH,LUA,pp,3,3,2,2,1,,,1,1,3,3,3,3,0,3,,,
20260615,DELHI,EMB,cod,4,3,3,2,2,1,1,,,0,1,2,3,0,3,0,5,0
20260425,RAJASTHAN,FCL,cod,3,2,2,2,2,,,2,0,3,3,3,3,0,3,1,2,0
20260604,ANDHRA PRADESH,EML,cod,2,2,2,2,0,,,2,2,2,3,2,3,1,3,0,2,0
20260711,MAHARASHTRA,RSL,pp,2,0,4,2,2,2,2,2,0,2,2,2,3,0,3,0,2,0
20260624,WEST BENGAL,MOH,pp,1,1,2,2,1,,,5,3,3,3,3,3,0,3,0,4,0
20260709,ARUNACHAL PRADESH,LOI,pp,2,0,2,2,1,,,3,3,3,3,3,3,0,3,0,1,0
20260703,DELHI,MSR,pp,1,1,2,2,1,,,1,1,2,2,3,3,0,3,0,1,0
20260422,ODISHA,BGH,pp,1,1,2,2,1,,,,,2,2,3,3,0,3,0,1,0
20260425,DELHI,MSR,pp,1,1,3,2,0,,,3,3,3,3,3,3,0,3,0,5,0
20260416,UTTAR PRADESH,LOS,pp,1,1,2,2,0,,,3,2,3,3,3,3,0,3,0,3,0
20260524,ASSAM,EMB,cod,2,1,2,2,2,0,1,1,1,1,1,1,3,0,3,,,
20260708,RAJASTHAN,FLO,cod,2,0,2,2,2,,,1,1,2,2,2,3,0,3,0,1,0
20260505,BIHAR,KIC,pp,1,1,2,2,1,0,1,4,1,2,2,2,3,0,3,0,4,0
20260616,KARNATAKA,ESC,cod,2,2,2,2,2,0,4,2,2,3,3,3,3,0,3,1,4,1
20260504,MAHARASHTRA,DFX,pp,2,0,2,2,2,0,2,6,3,3,3,3,3,0,3,,,
20260616,KARNATAKA,BGH,pp,1,1,2,2,1,,,2,2,3,3,3,3,0,3,,,
20260501,KERALA,SDD,pp,2,2,2,2,1,,,1,1,2,3,2,3,0,3,,,
20260711,KARNATAKA,KPI,cod,2,0,2,2,2,0,2,,,1,3,1,3,0,3,0,1,0
20260622,PUNJAB,EMB,pp,1,1,2,2,1,,,2,2,3,3,3,3,0,3,0,3,0
20260606,HIMACHAL PRADESH,INW,cod,4,4,2,2,2,,,,,3,3,3,3,0,3,,,
20260624,GUJARAT,EML,cod,1,1,2,2,0,,,3,3,3,3,3,3,0,3,0,3,0
20260703,GUJARAT,TEL,cod,1,1,2,2,1,,,2,2,3,3,3,3,0,3,0,1,0
20260421,TAMIL NADU,PRH,cod,1,1,2,2,1,1,1,1,0,3,3,3,3,0,3,0,1,0
20260513,HIMACHAL PRADESH,KIC,cod,3,2,2,2,2,,,1,1,1,3,1,3,2,3,2,7,0
20260629,TAMIL NADU,RSL,pp,1,1,2,2,1,1,1,2,2,2,3,2,3,0,3,0,4,0
20260505,PUNJAB,EMB,pp,2,1,2,2,2,,,2,2,2,2,3,3,0,3,0,1,0
20260617,WEST BENGAL,KPI,pp,2,2,2,2,2,,,3,3,2,3,2,3,0,3,0,5,0
20260706,UTTAR PRADESH,BGH,pp,1,0,2,2,0,1,1,3,3,3,3,3,3,0,3,0,1,0
20260528,TELANGANA,DFX,pp,2,2,2,2,2,,,8,3,3,3,3,3,0,3,0,1,0
20260617,HIMACHAL PRADESH,AWP,cod,1,1,2,2,0,,,,,3,3,3,3,0,3,0,2,0
20260628,TELANGANA,BHH,pp,2,2,2,2,1,,,1,0,2,3,2,3,0,3,0,3,0
20260416,PUNJAB,INW,pp,5,5,2,2,0,,,1,1,3,3,3,3,0,3,,,
20260504,WEST BENGAL,ESA,cod,1,1,2,2,1,,,4,3,2,3,2,3,1,3,0,4,0
20260627,TAMIL NADU,KPI,pp,2,2,2,2,2,,,1,0,2,2,2,3,0,3,0,1,0
20260427,ASSAM,LUA,cod,3,3,2,2,2,0,1,2,2,1,2,2,3,0,3,0,1,0
20260602,KARNATAKA,LUA,cod,4,3,2,2,1,1,1,2,2,1,2,1,3,0,3,0,3,0
20260519,MAHARASHTRA,DFX,pp,2,2,2,2,2,,,1,0,2,3,2,3,0,3,0,3,0
20260502,TAMIL NADU,BHH,pp,1,1,2,2,1,,,2,0,1,1,1,3,2,3,0,3,0
20260508,WEST BENGAL,SWL,pp,2,2,2,2,2,,,1,1,3,3,3,3,0,3,0,3,0
20260511,PUDUCHERRY,EMH,pp,5,5,2,2,2,,,2,1,3,3,3,3,0,3,0,11,0
20260417,KARNATAKA,LOS,pp,3,3,2,2,2,,,3,3,3,3,3,3,0,3,0,1,0
20260609,MIZORAM,FCL,cod,3,3,2,2,2,,,,,2,2,3,3,0,3,0,1,0
20260519,WEST BENGAL,PRH,pp,2,2,2,2,2,,,7,3,3,3,3,3,0,3,0,6,0
20260525,TAMIL NADU,LUA,cod,1,0,2,2,1,,,1,0,0,1,0,3,2,3,0,3,0
20260611,ANDHRA PRADESH,LUA,cod,2,0,2,2,2,,,2,2,0,2,1,3,1,3,0,3,0
20260602,WEST BENGAL,KPI,pp,2,2,2,2,2,,,2,1,3,3,3,3,0,3,0,6,0
20260414,MADHYA PRADESH,LOI,pp,2,2,2,2,0,,,3,3,2,3,2,3,1,3,0,1,0
20260627,PUNJAB,ESC,pp,2,2,2,2,2,,,3,3,3,3,3,3,0,3,0,3,0
20260621,ODISHA,KPI,pp,1,1,2,2,1,,,3,3,3,3,3,3,0,3,0,7,0
20260516,TAMIL NADU,BHH,cod,3,3,2,2,0,,,,,3,3,3,3,0,3,0,3,0
20260512,ANDHRA PRADESH,MSR,cod,2,1,2,2,2,,,4,2,3,3,3,3,0,3,0,2,0
20260427,KERALA,KPI,pp,2,2,2,2,2,,,2,1,2,3,2,3,0,3,0,3,0
20260524,RAJASTHAN,MOH,cod,1,1,3,2,1,0,3,1,0,0,1,0,3,0,3,0,2,0
20260703,KARNATAKA,RLL,pp,1,1,2,2,1,0,1,2,2,2,3,2,3,0,3,0,1,0
20260622,MAHARASHTRA,XIH,pp,1,1,2,2,0,,,3,3,3,3,3,3,0,3,,,
20260626,WEST BENGAL,SDD,pp,3,3,2,2,1,,,,,2,2,3,3,0,3,,,
20260421,CHANDIGARH,EML,cod,4,4,2,2,0,0,2,3,3,1,3,1,3,0,3,,,
20260511,RAJASTHAN,FCL,pp,1,1,2,2,0,,,1,0,1,1,3,3,0,3,0,3,0
20260502,TAMIL NADU,BSS,cod,2,2,3,2,0,0,1,1,0,1,2,2,3,0,3,1,1,1
20260419,DELHI,MSR,pp,2,2,2,2,2,,,3,3,3,3,3,3,0,3,0,2,0
20260524,KERALA,FLO,cod,2,1,2,2,2,1,1,6,1,2,3,2,3,1,3,0,7,0
20260602,KERALA,PRH,cod,2,2,2,2,2,,,,,0,2,1,3,1,3,0,2,0
20260619,KERALA,REH,pp,3,3,2,2,2,,,4,3,3,3,3,3,0,3,,,
20260522,KARNATAKA,BBO,pp,2,2,2,2,2,,,3,3,3,3,3,3,0,3,,,
20260519,UTTAR PRADESH,SWT,pp,2,2,2,2,0,,,3,3,2,3,2,3,0,3,0,2,0
20260606,DELHI,MSR,pp,3,3,3,2,2,,,1,1,3,3,3,3,0,3,0,3,0
20260427,KERALA,COM,pp,2,2,2,2,2,1,1,1,0,3,3,3,3,0,3,0,2,0
20260512,WEST BENGAL,BGH,pp,2,2,4,2,2,1,1,2,2,3,3,3,3,0,3,0,1,0
20260610,TAMIL NADU,BSS,pp,2,2,2,2,2,,,3,0,3,3,3,3,0,3,0,2,0
20260702,JAMMU AND KASHMIR,AWP,cod,1,1,2,2,1,,,1,1,3,3,3,3,0,3,0,4,0
20260609,ANDHRA PRADESH,EMB,cod,1,1,2,2,1,,,,,0,1,1,3,2,3,0,1,0
20260613,MADHYA PRADESH,NAH,cod,2,1,2,2,2,0,1,1,1,0,2,0,3,2,3,0,1,0
20260505,RAJASTHAN,FCL,cod,2,2,2,2,2,0,1,2,1,2,3,2,3,0,3,0,3,0
20260521,ARUNACHAL PRADESH,FLO,pp,2,2,2,2,2,,,4,3,3,3,3,3,0,3,,,
20260418,DELHI,FLO,cod,2,2,2,2,2,1,2,4,3,3,3,3,3,0,3,0,2,0
20260417,HIMACHAL PRADESH,MOH,cod,1,1,2,2,1,0,1,,,1,3,1,3,0,3,0,1,0
20260506,HARYANA,LUA,pp,4,4,2,2,1,,,3,3,3,3,3,3,0,3,,,
20260429,ASSAM,BHH,cod,1,0,3,2,0,1,1,5,2,3,3,3,3,0,3,0,2,0
20260527,CHHATTISGARH,MOH,cod,2,1,2,2,1,,,5,0,2,3,2,3,0,3,0,5,0
20260513,WEST BENGAL,EMB,cod,3,0,2,2,2,,,2,2,2,3,2,3,1,3,,,
20260530,UTTARAKHAND,FLO,cod,2,2,2,2,2,0,1,,,0,1,1,3,0,3,,,
20260430,TELANGANA,MSR,cod,1,1,3,2,1,1,2,2,1,2,2,2,3,0,3,0,2,0
20260428,TAMIL NADU,IOH,pp,2,2,3,2,2,,,2,0,1,1,3,3,0,3,0,2,0
20260608,KERALA,KPI,cod,2,2,2,2,2,0,1,,,0,0,2,3,0,3,0,1,0
20260703,MAHARASHTRA,SWE,pp,2,1,2,2,2,,,,,3,3,3,3,0,3,0,2,0
20260707,BIHAR,ESC,pp,2,1,2,2,2,,,3,3,3,3,3,3,0,3,,,
20260519,KARNATAKA,RLL,pp,2,2,2,2,2,0,1,1,1,2,2,2,3,1,3,,,
20260605,WEST BENGAL,MSR,cod,2,2,2,2,1,,,1,1,2,3,2,3,1,3,0,4,0
20260521,UTTARAKHAND,KIC,cod,2,2,2,2,1,,,4,1,2,2,2,3,0,3,0,6,0
20260506,KERALA,BHH,pp,1,1,2,2,1,,,,,2,2,3,3,0,3,0,2,0
20260429,JHARKHAND,INW,cod,1,0,2,2,1,,,2,1,1,2,2,3,1,3,0,6,0
20260527,KERALA,AWP,cod,1,1,2,2,1,,,5,3,3,3,3,3,0,3,0,1,0
20260515,HARYANA,SDD,pp,2,2,2,2,2,,,2,2,2,2,2,3,0,3,1,6,1
20260617,TELANGANA,EML,pp,5,5,3,2,2,,,1,1,2,2,3,3,0,3,0,4,0
20260604,TELANGANA,SDD,pp,2,2,2,2,1,,,4,2,2,2,2,3,0,3,0,1,0
20260601,ASSAM,PRH,pp,3,3,2,2,1,,,2,2,3,3,3,3,0,3,0,2,0
20260429,UTTAR PRADESH,SWT,pp,2,2,2,2,0,,,3,2,2,3,2,3,1,3,0,2,0
20260518,JAMMU AND KASHMIR,NAH,cod,2,1,2,2,2,0,1,1,1,0,1,0,3,0,3,0,1,0
20260711,UTTARAKHAND,FCL,cod,5,0,6,2,2,,,7,2,3,3,3,3,0,3,0,5,0
20260611,KARNATAKA,ESC,pp,2,2,2,2,2,0,1,3,3,1,3,1,3,1,3,0,3,0
20260516,TAMIL NADU,LOS,pp,3,3,2,2,2,,,,,0,1,1,3,2,3,0,2,0
20260414,MADHYA PRADESH,NAH,cod,2,1,2,2,2,,,4,1,1,3,1,3,1,3,0,1,0
20260708,MEGHALAYA,FCL,pp,1,0,2,2,1,,,2,2,3,3,3,3,0,3,0,1,0
20260611,KERALA,SOL,cod,2,2,2,2,1,1,1,8,1,3,3,3,3,0,3,0,2,0
20260629,ODISHA,MOH,pp,2,2,2,2,2,,,1,1,3,3,3,3,0,3,0,2,0
20260528,HIMACHAL PRADESH,KIC,cod,1,1,2,2,1,,,2,0,3,3,3,3,0,3,0,1,0
20260626,MAHARASHTRA,AWP,pp,2,2,2,2,0,,,2,1,3,3,3,3,0,3,0,1,0
20260504,TRIPURA,MOH,cod,2,2,2,2,2,0,1,2,0,1,2,1,3,0,3,0,1,0
20260615,RAJASTHAN,SWT,pp,1,1,2,2,1,,,3,3,3,3,3,3,0,3,0,2,0
20260521,MADHYA PRADESH,MSR,pp,1,1,3,2,0,1,1,9,1,2,2,3,3,0,3,0,9,0
20260508,UTTAR PRADESH,KIC,pp,2,2,2,2,0,1,1,2,1,2,2,3,3,0,3,,,
20260601,TELANGANA,RSL,pp,1,1,2,2,1,1,1,2,2,3,3,3,3,0,3,,,
20260523,ODISHA,MSR,cod,3,3,2,2,2,,,,,0,0,0,3,0,3,0,2,0
20260602,TELANGANA,ESC,pp,2,2,2,2,2,,,3,1,3,3,3,3,0,3,0,5,0
20260504,MAHARASHTRA,SDD,pp,1,1,2,2,0,,,4,3,3,3,3,3,0,3,0,3,0
20260509,GUJARAT,SWT,cod,2,2,2,2,2,,,4,2,3,3,3,3,0,3,,,
20260622,UTTAR PRADESH,EMB,cod,1,0,3,2,0,1,2,3,2,2,2,2,3,0,3,0,3,0
20260519,KERALA,NEX,pp,1,1,2,2,0,,,3,1,2,3,2,3,0,3,0,1,0
20260612,KERALA,MOH,pp,2,2,3,2,2,,,1,1,3,3,3,3,0,3,0,1,0
20260611,DELHI,MSR,pp,3,3,2,2,1,,,4,2,2,3,2,3,0,3,1,3,1
20260711,HIMACHAL PRADESH,MOH,cod,2,0,2,2,2,,,,,2,2,2,3,0,3,0,3,0
20260525,JHARKHAND,MSR,pp,3,3,2,2,2,,,2,2,3,3,3,3,0,3,0,2,0
20260507,TAMIL NADU,BHH,cod,2,2,2,2,1,,,3,2,2,2,2,3,1,3,0,2,0
20260501,ODISHA,LOI,cod,1,1,2,2,1,,,3,2,2,2,2,3,1,3,0,1,0
20260517,MAHARASHTRA,ESC,pp,5,4,2,2,2,,,1,1,2,2,3,3,0,3,0,2,0
20260702,MAHARASHTRA,KIC,cod,5,3,2,2,2,,,2,0,2,2,2,3,0,3,0,3,0
20260701,JHARKHAND,FCL,cod,5,5,2,2,0,1,1,6,3,3,3,3,3,0,3,0,2,0
20260711,KARNATAKA,BHH,cod,5,0,3,2,2,,,3,2,2,3,2,3,0,3,0,5,0
20260527,KARNATAKA,BBO,pp,2,1,2,2,2,,,4,3,2,3,2,3,1,3,0,3,0
20260531,MAHARASHTRA,AWP,pp,4,4,2,2,2,,,2,1,2,2,3,3,0,3,0,9,0
20260630,RAJASTHAN,IGS,pp,3,3,2,2,2,,,15,3,3,3,3,3,0,3,0,1,0
20260518,KARNATAKA,EMB,pp,2,2,2,2,2,,,3,1,2,2,3,3,0,3,0,3,0
20260614,MADHYA PRADESH,EMB,cod,1,1,2,2,1,,,2,2,1,2,2,3,0,3,0,2,0
20260709,ANDHRA PRADESH,MSR,pp,7,0,4,2,0,3,3,2,2,2,3,2,3,1,3,0,5,0
20260508,BIHAR,LUA,pp,1,1,2,2,1,,,2,2,0,2,0,3,1,3,0,1,0
20260525,WEST BENGAL,INW,cod,1,1,2,2,0,,,2,1,2,2,2,3,1,3,,,
20260513,HARYANA,MSR,pp,4,4,2,2,2,,,5,3,3,3,3,3,0,3,0,2,0
20260521,PUNJAB,MOH,cod,3,1,2,2,2,,,6,2,2,3,2,3,1,3,1,6,1
20260707,GUJARAT,MSR,pp,5,3,2,2,2,3,3,3,1,2,3,2,3,1,3,0,4,0
